subject_id,sleep_date,lifelog_date,label__Q1,label__Q2,label__Q3,label__S1,label__S2,label__S3,label__S4,Q1,Q2,Q3,S1,S2,S3,S4
id01,2024-06-27,2024-06-26,0,0,0,0,0,1,0,0.0779757669733867,0.5289548606490804,0.6136633119154088,0.30413693860562063,0.5050354683231764,0.7726433847784875,0.5358021024023633
id01,2024-06-28,2024-06-27,0,0,0,0,1,1,1,0.3864766208497676,0.5362473822445968,0.6050613712374056,0.478361214989091,0.5660352234467844,0.7728490897678765,0.5391045881313324
id01,2024-06-29,2024-06-28,1,0,0,1,1,1,1,0.6648067742217689,0.5348122617738924,0.6130179758990563,0.8217169520509684,0.6934502595225086,0.7684934402804106,0.5926862134485009
id01,2024-06-30,2024-06-29,1,0,1,1,0,0,0,0.7524603220999384,0.5406237759033188,0.614514396708297,0.9155242206361516,0.6650031800317562,0.7737762260253231,0.5021135124101701
id01,2024-07-01,2024-06-30,0,1,1,1,1,1,1,0.4464120287544838,0.549310034837219,0.6147002499006764,0.5100601922672797,0.634074977344238,0.7832354166774094,0.5015580214864075
id01,2024-07-02,2024-07-01,0,1,1,0,1,1,0,0.3158531646575738,0.5391592334413636,0.6156379028584186,0.5749798588141056,0.5763990662552858,0.7825418256984285,0.5274529029702067
id01,2024-07-03,2024-07-02,0,0,1,1,0,1,0,0.4968660069454722,0.5406204367042752,0.6128918962591379,0.7383302031544906,0.6719030898625544,0.7806685936669174,0.575669264490148
id01,2024-07-04,2024-07-03,0,0,0,1,0,1,0,0.24497225500271938,0.5254002818998875,0.6094979677181294,0.3864473871277044,0.5909486290147995,0.78244014834704,0.5108701198948777
id01,2024-07-05,2024-07-04,0,0,1,0,0,1,0,0.1839949117452775,0.5449595843940667,0.626033639427493,0.39798785800525205,0.5406341423334566,0.7820134089767802,0.5129982779979787
id01,2024-07-06,2024-07-05,1,1,1,1,1,1,1,0.7946908607722928,0.4648292934036632,0.5732064052584905,0.8596236681081544,0.5507344223535797,0.7965633129068165,0.507604723060839
id01,2024-07-07,2024-07-06,1,1,1,0,0,1,0,0.6259812651284188,0.5005333228156751,0.5951718823198331,0.8574084764160623,0.532243650258421,0.7970125111634295,0.5160111511011428
id01,2024-07-08,2024-07-07,0,1,1,1,0,0,0,0.1713090830336058,0.49506038422584114,0.5920741381917198,0.3679788978198185,0.5206446121728013,0.793820953757832,0.4886257073976612
id01,2024-07-09,2024-07-08,1,0,0,1,1,1,1,0.39778029148345595,0.5003232845520387,0.5965872185619762,0.5666695305678989,0.5308451919280608,0.7927625549540771,0.516768287848102
id01,2024-07-10,2024-07-09,1,1,1,1,1,1,0,0.36989960485834106,0.4955207596242811,0.5933922517224948,0.7644991586800624,0.506093493561808,0.7938044454348099,0.4950508552303464
id01,2024-07-11,2024-07-10,0,0,0,1,1,1,1,0.6484805595144686,0.492180999033266,0.5939303190775413,0.7727970809828821,0.5809004934846498,0.7992263385370365,0.4550164905444321
id01,2024-07-13,2024-07-12,1,0,0,1,1,1,1,0.574271556145912,0.4899247800105235,0.6006595476999191,0.7843201956194009,0.5578645009231498,0.795332334452131,0.5663572099444216
id01,2024-07-14,2024-07-13,0,1,1,1,0,1,0,0.7199426828083361,0.49212944569288586,0.596401495184101,0.9139412867211538,0.5467317297022505,0.7940635872887216,0.498843505049974
id01,2024-07-15,2024-07-14,0,1,0,0,1,1,0,0.20917030742791612,0.4028439034122684,0.5967142195043301,0.7011621599812977,0.5407696037665187,0.7900020469770462,0.4826498063233316
id01,2024-07-16,2024-07-15,0,1,1,1,0,1,0,0.21803059878038708,0.4800630851960316,0.5999854264803651,0.41899342968974385,0.46981409587119405,0.79198563192821,0.5146280482902506
id01,2024-07-17,2024-07-16,1,1,1,1,1,1,1,0.3148909053332953,0.5668983501443695,0.596868265694878,0.6835042870869898,0.5051451630741886,0.7927119144345912,0.5323513656668196
id01,2024-07-18,2024-07-17,1,1,0,1,1,1,1,0.242004336500674,0.5671919370903847,0.5790997725835569,0.7260669771214704,0.5487095809655926,0.7881390802283399,0.5376890202086986
id01,2024-07-20,2024-07-19,1,1,0,1,1,1,1,0.5027646390764015,0.5681612917955482,0.598224974904934,0.653229140590259,0.5408789434838596,0.7881390802283399,0.552407079006125
id01,2024-07-22,2024-07-21,0,1,0,0,0,0,0,0.27379175282104407,0.48230337590826083,0.5910241979530099,0.6162562448479664,0.44356536811869346,0.7847902431761288,0.4905255465570059
id01,2024-07-23,2024-07-22,0,1,1,0,1,1,1,0.12298790576282921,0.4720613683728054,0.6015063147744829,0.4393255773640983,0.512806640495145,0.7860930665473235,0.5075885397435053
id01,2024-07-24,2024-07-23,0,1,1,0,0,1,0,0.40111360889087716,0.5681612917955482,0.5909295072558117,0.5604767516805997,0.5359409766247007,0.7881390802283399,0.5406427516952317
id01,2024-07-27,2024-07-26,0,0,1,1,1,1,1,0.7631158536839149,0.5861080594511809,0.6782530857897641,0.8905909065880931,0.6629516445051166,0.7591195161892157,0.5386180561556968
id01,2024-07-28,2024-07-27,1,0,0,1,1,1,1,0.7695116876555372,0.5958420563264744,0.7301429387388386,0.9141212424759566,0.6236613219222045,0.7589578683426849,0.4484589832154252
id01,2024-07-29,2024-07-28,0,1,1,1,1,1,1,0.5177452882359729,0.6053496636090541,0.6468596643013291,0.605069154252892,0.6394482847983042,0.7588951314982818,0.5517838012433096
id01,2024-08-18,2024-08-17,0,1,1,1,0,1,0,0.6728185019784944,0.5968687530223218,0.6736702106966506,0.7471097088107644,0.5757617361193348,0.7686651256683305,0.5490110260275206
id01,2024-08-19,2024-08-18,0,0,0,0,1,1,1,0.4581019910592522,0.5965757232714851,0.6575858897669462,0.6573529549747128,0.5566081299065506,0.768836133425126,0.5281032783053339
id01,2024-08-20,2024-08-19,0,1,1,0,1,1,0,0.3572037029757701,0.588219786180482,0.6686464792110416,0.5280050750075604,0.585588713141457,0.7688220504054017,0.5614965855794976
id01,2024-08-21,2024-08-20,0,0,1,0,0,1,0,0.7896591678783557,0.5860399351169602,0.6604050983618929,0.9079150811297476,0.614243378187485,0.768734811529769,0.5864909645026273
id01,2024-08-22,2024-08-21,0,1,0,0,1,1,0,0.418729065913117,0.5903947980241286,0.6241171266834636,0.7972847114821437,0.6160717208397891,0.7683091426266166,0.6069924492559403
id01,2024-08-24,2024-08-23,1,0,0,1,0,1,0,0.7590184625863878,0.4723566314874361,0.6182862391504642,0.7990132014246103,0.5871383896331314,0.820068122403001,0.4824024434001079
id01,2024-08-25,2024-08-24,1,1,1,1,1,1,0,0.6110737084317701,0.7057669374156764,0.6183338696848661,0.7971044343029461,0.5991957630722747,0.8202975868821133,0.4760240632511794
id01,2024-08-26,2024-08-25,1,1,1,1,0,1,1,0.32189887306291104,0.6283742158553547,0.6000037434617563,0.4748435354441116,0.5689639931555773,0.8199524193793314,0.3642237956060692
id01,2024-08-27,2024-08-26,1,0,1,0,0,0,1,0.18725138172517708,0.4765657184171297,0.5916527412602778,0.25075474822330357,0.6006929695523667,0.8196672773724095,0.4205087069187009
id01,2024-08-28,2024-08-27,1,1,0,1,1,0,1,0.42347203078501816,0.7072758458169899,0.5936937246707783,0.8046806016420137,0.5999544270414298,0.8203579069997515,0.432364001946612
id01,2024-08-29,2024-08-28,0,0,0,0,0,1,0,0.38106398944845205,0.7081693486595656,0.59633963699225,0.727196229394062,0.6037705146041565,0.8194596505524562,0.4392962324118161
id01,2024-08-30,2024-08-29,1,0,1,1,1,0,1,0.48051627501790656,0.7050662754846412,0.5816777750840822,0.5659693981229339,0.6091602502035833,0.8203176401367589,0.4662672362589087
id01,2024-09-01,2024-08-31,1,1,1,1,1,1,1,0.6157679684739613,0.7152280740025552,0.6194497036757693,0.9238177447220768,0.5803979842078212,0.8203955928677739,0.3749444787558586
id02,2024-07-18,2024-07-17,0,1,1,0,0,1,0,0.25616102944942715,0.5374876451163366,0.6251695242511036,0.7076575009349353,0.8353981070591227,0.8101834237018662,0.71755002027854
id02,2024-07-19,2024-07-18,0,0,0,1,1,1,1,0.7750842724089313,0.5327288627602992,0.6029979389757744,0.8987159846321078,0.8438061457475247,0.8095273799949328,0.7568066060113133
id02,2024-07-21,2024-07-20,1,0,0,1,1,1,1,0.8253368977821832,0.528955525504189,0.6250502389816526,0.9283405391751591,0.8575593503605469,0.8105454764048667,0.7462851531295238
id02,2024-07-22,2024-07-21,0,0,0,1,0,1,0,0.21674214777930106,0.5448544817079221,0.6260770380035885,0.9296956684824811,0.8167193944893669,0.8063093794081763,0.7490896349877714
id02,2024-07-23,2024-07-22,0,0,0,0,1,1,1,0.08207024414024884,0.5304228640482967,0.5969061650333622,0.6668969700848957,0.838564802491087,0.8100133511044417,0.7168878637340423
id02,2024-07-24,2024-07-23,1,1,1,1,1,1,1,0.5766944170549063,0.5322844870295115,0.5991455905547114,0.8770387409620191,0.8560921947193358,0.8099763322392425,0.7048586595932063
id02,2024-07-26,2024-07-25,1,1,1,1,1,1,1,0.8919353145418035,0.5521594405884188,0.611866015983404,0.7318415065250852,0.8575082989161699,0.8099056558169101,0.7540696910306454
id02,2024-07-29,2024-07-28,0,1,1,1,1,1,1,0.30990386320911345,0.5425403782589597,0.6246957099295889,0.9151553491718143,0.7942931847298681,0.8118912597607583,0.7380191516199126
id02,2024-07-30,2024-07-29,0,0,1,0,1,1,1,0.2352384117091016,0.530780031030873,0.5973336482531705,0.8432579634342605,0.8723856030268553,0.8118132946455442,0.6863112246900529
id02,2024-07-31,2024-07-30,1,1,1,1,1,1,1,0.4728852072316361,0.5328094042872401,0.6096680858747139,0.9383371050467922,0.8185283405284592,0.8110922458856563,0.7165439587733622
id02,2024-08-01,2024-07-31,1,1,1,1,1,1,1,0.7126495751884533,0.5556293750213773,0.6887157974430024,0.8704347814969627,0.8120715417892763,0.8505850248358121,0.7123584826911691
id02,2024-08-04,2024-08-03,0,1,1,1,1,0,1,0.5980440956248796,0.5314892284062934,0.6944547463842484,0.9092832563719762,0.80942889590748,0.8454517662367192,0.709243580800718
id02,2024-08-05,2024-08-04,1,1,1,1,1,1,1,0.631785721258256,0.5322482624463951,0.6917313608809278,0.930460001721084,0.8129158124137997,0.8481665512289571,0.6813962017943973
id02,2024-08-06,2024-08-05,0,0,0,1,1,1,0,0.6729644328192766,0.5458172977725378,0.6869857146390902,0.7982988769090632,0.807130009501378,0.8455128854524109,0.6663329272005896
id02,2024-08-07,2024-08-06,1,0,0,1,1,1,1,0.7307301975117406,0.5581255148517841,0.6829897543973921,0.9216304922391305,0.8136449078392197,0.8488525051793763,0.7142870596559837
id02,2024-08-08,2024-08-07,1,1,1,1,1,1,1,0.6883112895827662,0.5634125829943923,0.6938596803171161,0.9112578118200528,0.8003021821725169,0.8374638243395766,0.6424451911721402
id02,2024-08-10,2024-08-09,1,1,1,1,1,1,1,0.4778257738543625,0.5625367128878958,0.6736549843534335,0.9176930660387177,0.8047497404480229,0.8354794682879376,0.6780903373479474
id02,2024-08-11,2024-08-10,0,1,1,0,0,0,1,0.5558276676628037,0.5290559927152296,0.6929802687842653,0.9037322052765694,0.7862204297066783,0.8316305333697505,0.638685224068477
id02,2024-08-12,2024-08-11,0,1,1,1,1,1,1,0.32086502043019804,0.5579677919156601,0.6592229052855986,0.8483244005855393,0.7519482936682411,0.8348550435817393,0.6671123633208645
id02,2024-08-13,2024-08-12,0,0,0,1,1,1,1,0.5434526025394748,0.5359781543043258,0.6803388512913577,0.8797937052964073,0.8080745519663001,0.8424794529974388,0.6874835301138326
id02,2024-08-14,2024-08-13,0,0,0,1,1,1,1,0.3862035858504722,0.6004460573577888,0.5882329392464352,0.8624843965697189,0.8161971507226136,0.8089759885531955,0.6918653221507154
id02,2024-08-15,2024-08-14,1,1,1,1,1,1,0,0.5029370831867026,0.6000516538593188,0.5897218692521887,0.8671347733393276,0.8570395933897978,0.8105837665103037,0.6802448499125304
id02,2024-08-16,2024-08-15,1,1,1,1,1,1,1,0.2891825230767016,0.6003614432493055,0.6080917610408345,0.7489937950756353,0.7895442900599619,0.8109527662690005,0.6801846240494254
